cas,alkane,methyl,alkene,alkyne,alcohols,amines,nitriles,aromatics,alkyl halides,esters,ketones,aldehydes,carboxylic acids,ether,acyl halides,amides,nitro
19241179,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19241180,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19241204,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19241248,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19241362,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19241373,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19241384,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19241395,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1924476,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
19244827,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19244918,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19244930,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19245693,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19245706,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19245728,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192461,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19246389,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
192472,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19249048,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
192518,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19252530,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192541,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19255357,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
19255904,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19259086,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19259111,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
192596,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
192609,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19262205,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19264949,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192654,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19269284,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19270703,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
19270930,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
19270996,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1927259,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
19273484,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
19275093,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1927599,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1927680,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1927704,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19277566,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1927942,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
1927953,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
1928309,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928376,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
1928387,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
1928401,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
1928445,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
1928570,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
19288596,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1929299,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
192972,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1929733,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
1929777,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929824,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19307745,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
19309638,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193099,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19310293,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
193113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19311796,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19315641,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1931608,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1931631,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
19316371,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1931835,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
19319110,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19322271,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1932327,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
19327378,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19327389,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1932929,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
193338726,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19335116,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
193395,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19340911,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19340966,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19341981,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193431,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19343783,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19347730,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1934925,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
19351189,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19352853,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19353210,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19353925,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
19354279,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19359605,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19359627,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19361912,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19372000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19372464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19372475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19374460,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937628,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1937639,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
19377754,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19377958,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19381807,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19383041,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19384088,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
19386051,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938610,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
19386459,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1939215,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1939226,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1939248,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1939260,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1939271,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1939293,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
19393921,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19393965,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19394617,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19398379,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19398471,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
193986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19398619,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19398777,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19398788,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19398857,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19398868,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19398880,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19398891,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1940187,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19403248,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194036,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1940427,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1940574,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19406510,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
19407284,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19407422,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
19408743,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
19411417,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19415862,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19424341,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19424432,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1942456,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1942467,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19428990,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19431200,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1943164,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
194321,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19435973,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19437208,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
19437264,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
19438109,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
19438610,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1943879,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
19438858,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19446685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19447291,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19449264,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19455200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945842,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19458958,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
194592,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
194650,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19465000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19466478,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
194694,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1947008,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
19471126,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
194725263,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
19472743,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1947586,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
19479835,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19481824,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
19482054,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1948318,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1948330,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19483784,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
194843,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
194854,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19486603,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19489102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948921,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
19489997,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19493448,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
195006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19500959,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
195062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
195067028,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
195067039,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0
19507610,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1951128,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
19519450,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
195197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19519712,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19522679,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19522691,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19523570,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1952381,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1952676,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19531090,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
19533472,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19534088,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1953544,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19539787,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953997,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
19540057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19542893,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19547387,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
19549703,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19549714,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19549725,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19549736,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19549747,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19549770,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19549792,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19549805,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19549838,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19549849,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19549872,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19549974,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19549985,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19550039,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19550051,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19550073,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19550084,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19550095,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19550108,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19550142,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19550302,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1955039,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19550404,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19550460,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19550540,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19550562,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19550608,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19550733,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19550755,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19550824,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19550835,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19550879,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19550880,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19550891,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19550904,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195528,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1955459,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
19559547,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19560668,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19573229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19578688,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
19579465,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
19588080,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
19591174,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
19595596,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19596077,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
19597967,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
19598073,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1961020,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19614143,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19614165,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19615271,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19616525,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19617448,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1961962,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1962089,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1962749,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1962750,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1963219,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1963366,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
19641260,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
196429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
196452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
196463,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19648852,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1965099,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
19652325,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
19653339,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
19655562,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19656985,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196623,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
196645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19666309,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1966650,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
19670156,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
196781,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19678581,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1968407,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
19686738,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
19689191,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19692456,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19693755,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1969433,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19700211,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19701838,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19701849,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19701850,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19706059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19708817,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19710566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19714739,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19716564,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19716780,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
19718399,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19719289,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
19719814,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972083,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
19721223,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1972287,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19728417,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19728439,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19728939,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
19729307,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1973224,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19740182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19740342,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974045,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1974056,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19740751,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19744651,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19748584,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
19752557,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19752886,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19752944,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1975526,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
197571827,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1975786,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
197615,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19764580,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19766291,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19766542,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19766553,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19768026,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
197693,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
197706,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19770720,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
19770731,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19770742,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
19770753,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19770764,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19770775,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
19770800,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19770811,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
19770822,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19770833,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19770844,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19770855,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19770866,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19770877,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19770888,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19770899,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19770924,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
19770935,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
19770946,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
19770957,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
19770991,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19771007,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1977102,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1977373,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197739,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
197740,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19774346,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19774357,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19774824,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
19780019,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
19780100,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19780111,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
19780122,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19780257,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19780315,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19780348,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19780406,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19780417,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
